,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
25800,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
26400,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
27000,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
27600,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
28200,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
28800,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
29400,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
30000,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
30600,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
31200,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
31800,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
32400,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
33000,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
33600,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
34200,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
34800,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
35400,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
36000,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
36600,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
37200,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
37800,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
38400,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
39000,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
39600,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
40200,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
40800,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
41400,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
42000,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
42600,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
43200,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
43800,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
44400,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
45000,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
45600,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
46200,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
46800,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
47400,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
48000,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
48600,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
49200,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
49800,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
50400,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
51000,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
51600,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
52200,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
52800,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
53400,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
54000,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
54600,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
55200,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
55800,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
56400,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
57000,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
57600,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
58200,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
58800,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
59400,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
60000,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
60600,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
61200,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
61800,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
62400,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
63000,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
63600,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
64200,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
64800,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
65400,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
66000,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
66600,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
67200,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
67800,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
68400,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
69000,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
69600,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
70200,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
70800,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
71400,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
72000,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
72600,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
73200,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
73800,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
74400,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
75000,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
75600,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
76200,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
76800,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
77400,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
78000,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
78600,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
79200,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
79800,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
80400,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
81000,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
81600,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
82200,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
82800,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
83400,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
84000,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
84600,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
85200,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
85800,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
86400,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
87000,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
87600,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
88200,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
88800,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
89400,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
90000,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
90600,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
91200,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
91800,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
92400,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
93000,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
93600,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
94200,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
94800,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
95400,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
96000,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
96600,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
97200,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
97800,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
98400,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
99000,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
99600,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
100200,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
100800,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
101400,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
102000,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
102600,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
103200,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
103800,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
104400,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
105000,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
105600,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
106200,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
106800,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
107400,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
108000,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
108600,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
109200,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
109800,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
110400,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
111000,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
111600,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
112200,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
112800,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
113400,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
114000,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
114600,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
115200,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
115800,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
116400,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
117000,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
117600,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
118200,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
118800,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
119400,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
120000,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
120600,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
121200,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
121800,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
122400,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
123000,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
123600,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
124200,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
124800,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
125400,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
126000,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
126600,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
127200,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
127800,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
128400,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
129000,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
129600,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
130200,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
130800,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
131400,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
132000,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
132600,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
133200,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
133800,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
134400,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
135000,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
135600,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
136200,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
136800,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
137400,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
138000,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
138600,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
139200,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
139800,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
140400,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
141000,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
141600,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
142200,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
142800,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
143400,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
144000,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
144600,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
145200,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
145800,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
146400,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
147000,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
147600,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
148200,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
148800,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
149400,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
150000,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
150600,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
151200,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
151800,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
152400,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
153000,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
153600,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
154200,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
154800,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
155400,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
156000,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
156600,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
157200,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
157800,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
158400,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
159000,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
159600,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
160200,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
160800,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
161400,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
162000,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
162600,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
163200,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
163800,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
164400,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
165000,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
165600,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
166200,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
166800,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
167400,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
168000,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
168600,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
169200,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
169800,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
170400,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
171000,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
171600,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
172200,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
172800,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
173400,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
174000,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
174600,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
175200,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
175800,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
176400,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
177000,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
177600,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
178200,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
178800,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
179400,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
180000,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
180600,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
181200,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
181800,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
182400,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
183000,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
183600,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
184200,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
184800,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
185400,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
186000,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
186600,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
187200,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
187800,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
188400,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
189000,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
189600,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
190200,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
190800,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
191400,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
192000,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
192600,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
193200,24,24,24,24,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
