,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
37800,0.62,0.62,0.62,0.62,0.62,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0
38400,0.63,0.63,0.63,0.63,0.63,0,0,0,0,0,0,0,0.63,0,0,0,0,0,0,0
39000,0.64,0.64,0.64,0.64,0.64,0,0,0,0,0,0,0,0.64,0,0,0,0,0,0,0
39600,0.65,0.65,0.65,0.65,0.65,0,0,0,0,0,0,0,0.65,0,0,0,0,0,0,0
40200,0.66,0.66,0.66,0.66,0.66,0,0,0,0,0,0,0,0.66,0,0,0,0,0,0,0
40800,0.67,0.67,0.67,0.67,0.67,0,0,0,0,0,0,0,0.67,0,0,0,0,0,0,0
41400,0.68,0.68,0.68,0.68,0.68,0,0,0,0,0,0,0,0.68,0,0,0,0,0,0,0
42000,0.69,0.69,0.69,0.69,0.69,0,0,0,0,0,0,0,0.69,0,0,0,0,0,0,0
42600,0.7,0.7,0.7,0.7,0.7,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0
43200,0.71,0.71,0.71,0.71,0.71,0,0,0,0,0,0,0,0.71,0,0,0,0,0,0,0
43800,0.72,0.72,0.72,0.72,0.72,0,0,0,0,0,0,0,0.72,0,0,0,0,0,0,0
44400,0.73,0.73,0.73,0.73,0.73,0,0,0,0,0,0,0,0.73,0,0,0,0,0,0,0
45000,0.74,0.74,0.74,0.74,0.74,0,0,0,0,0,0,0,0.74,0,0,0,0,0,0,0
45600,0.75,0.75,0.75,0.75,0.75,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0
46200,0.76,0.76,0.76,0.76,0.76,0,0,0,0,0,0,0,0.76,0,0,0,0,0,0,0
46800,0.77,0.77,0.77,0.77,0.77,0,0,0,0,0,0,0,0.77,0,0,0,0,0,0,0
47400,0.78,0.78,0.78,0.78,0.78,0,0,0,0,0,0,0,0.78,0,0,0,0,0,0,0
48000,0.79,0.79,0.79,0.79,0.79,0,0,0,0,0,0,0,0.79,0,0,0,0,0,0,0
48600,0.8,0.8,0.8,0.8,0.8,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0
49200,0.81,0.81,0.81,0.81,0.81,0,0,0,0,0,0,0,0.81,0,0,0,0,0,0,0
49800,0.82,0.82,0.82,0.82,0.82,0,0,0,0,0,0,0,0.82,0,0,0,0,0,0,0
50400,0.83,0.83,0.83,0.83,0.83,0,0,0,0,0,0,0,0.83,0,0,0,0,0,0,0
51000,0.84,0.84,0.84,0.84,0.84,0,0,0,0,0,0,0,0.84,0,0,0,0,0,0,0
51600,0.85,0.85,0.85,0.85,0.85,0,0,0,0,0,0,0,0.85,0,0,0,0,0,0,0
52200,0.86,0.86,0.86,0.86,0.86,0,0,0,0,0,0,0,0.86,0,0,0,0,0,0,0
52800,0.87,0.87,0.87,0.87,0.87,0,0,0,0,0,0,0,0.87,0,0,0,0,0,0,0
53400,0.88,0.88,0.88,0.88,0.88,0,0,0,0,0,0,0,0.88,0,0,0,0,0,0,0
54000,0.89,0.89,0.89,0.89,0.89,0,0,0,0,0,0,0,0.89,0,0,0,0,0,0,0
54600,0.9,0.9,0.9,0.9,0.9,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0
55200,0.91,0.91,0.91,0.91,0.91,0,0,0,0,0,0,0,0.91,0,0,0,0,0,0,0
55800,0.92,0.92,0.92,0.92,0.92,0,0,0,0,0,0,0,0.92,0,0,0,0,0,0,0
56400,0.93,0.93,0.93,0.93,0.93,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0
57000,0.94,0.94,0.94,0.94,0.94,0,0,0,0,0,0,0,0.94,0,0,0,0,0,0,0
57600,0.95,0.95,0.95,0.95,0.95,0,0,0,0,0,0,0,0.95,0,0,0,0,0,0,0
58200,0.96,0.96,0.96,0.96,0.96,0,0,0,0,0,0,0,0.96,0,0,0,0,0,0,0
58800,0.97,0.97,0.97,0.97,0.97,0,0,0,0,0,0,0,0.97,0,0,0,0,0,0,0
59400,0.98,0.98,0.98,0.98,0.98,0,0,0,0,0,0,0,0.98,0,0,0,0,0,0,0
60000,0.99,0.99,0.99,0.99,0.99,0,0,0,0,0,0,0,0.99,0,0,0,0,0,0,0
60600,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
61200,1.01,1.01,1.01,1.01,1.01,0,0,0,0,0,0,0,1.01,0,0,0,0,0,0,0
61800,1.02,1.02,1.02,1.02,1.02,0,0,0,0,0,0,0,1.02,0,0,0,0,0,0,0
62400,1.03,1.03,1.03,1.03,1.03,0,0,0,0,0,0,0,1.03,0,0,0,0,0,0,0
63000,1.04,1.04,1.04,1.04,1.04,0,0,0,0,0,0,0,1.04,0,0,0,0,0,0,0
63600,1.05,1.05,1.05,1.05,1.05,0,0,0,0,0,0,0,1.05,0,0,0,0,0,0,0
64200,1.06,1.06,1.06,1.06,1.06,0,0,0,0,0,0,0,1.06,0,0,0,0,0,0,0
64800,1.07,1.07,1.07,1.07,1.07,0,0,0,0,0,0,0,1.07,0,0,0,0,0,0,0
65400,1.08,1.08,1.08,1.08,1.08,0,0,0,0,0,0,0,1.08,0,0,0,0,0,0,0
66000,1.09,1.09,1.09,1.09,1.09,0,0,0,0,0,0,0,1.09,0,0,0,0,0,0,0
66600,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
67200,1.11,1.11,1.11,1.11,1.11,0,0,0,0,0,0,0,1.11,0,0,0,0,0,0,0
67800,1.12,1.12,1.12,1.12,1.12,0,0,0,0,0,0,0,1.12,0,0,0,0,0,0,0
68400,1.13,1.13,1.13,1.13,1.13,0,0,0,0,0,0,0,1.13,0,0,0,0,0,0,0
69000,1.14,1.14,1.14,1.14,1.14,0,0,0,0,0,0,0,1.14,0,0,0,0,0,0,0
69600,1.15,1.15,1.15,1.15,1.15,0,0,0,0,0,0,0,1.15,0,0,0,0,0,0,0
70200,1.16,1.16,1.16,1.16,1.16,0,0,0,0,0,0,0,1.16,0,0,0,0,0,0,0
70800,1.17,1.17,1.17,1.17,1.17,0,0,0,0,0,0,0,1.17,0,0,0,0,0,0,0
71400,1.18,1.18,1.18,1.18,1.18,0,0,0,0,0,0,0,1.18,0,0,0,0,0,0,0
72000,1.19,1.19,1.19,1.19,1.19,0,0,0,0,0,0,0,1.19,0,0,0,0,0,0,0
72600,1.2,1.2,1.2,1.2,1.2,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0
73200,1.21,1.21,1.21,1.21,1.21,0,0,0,0,0,0,0,1.21,0,0,0,0,0,0,0
73800,1.22,1.22,1.22,1.22,1.22,0,0,0,0,0,0,0,1.22,0,0,0,0,0,0,0
74400,1.23,1.23,1.23,1.23,1.23,0,0,0,0,0,0,0,1.23,0,0,0,0,0,0,0
75000,1.24,1.24,1.24,1.24,1.24,0,0,0,0,0,0,0,1.24,0,0,0,0,0,0,0
75600,1.25,1.25,1.25,1.25,1.25,0,0,0,0,0,0,0,1.25,0,0,0,0,0,0,0
76200,1.26,1.26,1.26,1.26,1.26,0,0,0,0,0,0,0,1.26,0,0,0,0,0,0,0
76800,1.27,1.27,1.27,1.27,1.27,0,0,0,0,0,0,0,1.27,0,0,0,0,0,0,0
77400,1.28,1.28,1.28,1.28,1.28,0,0,0,0,0,0,0,1.28,0,0,0,0,0,0,0
78000,1.29,1.29,1.29,1.29,1.29,0,0,0,0,0,0,0,1.29,0,0,0,0,0,0,0
78600,1.3,1.3,1.3,1.3,1.3,0,0,0,0,0,0,0,1.3,0,0,0,0,0,0,0
79200,1.31,1.31,1.31,1.31,1.31,0,0,0,0,0,0,0,1.31,0,0,0,0,0,0,0
79800,1.32,1.32,1.32,1.32,1.32,0,0,0,0,0,0,0,1.32,0,0,0,0,0,0,0
80400,1.33,1.33,1.33,1.33,1.33,0,0,0,0,0,0,0,1.33,0,0,0,0,0,0,0
81000,1.34,1.34,1.34,1.34,1.34,0,0,0,0,0,0,0,1.34,0,0,0,0,0,0,0
81600,1.35,1.35,1.35,1.35,1.35,0,0,0,0,0,0,0,1.35,0,0,0,0,0,0,0
82200,1.36,1.36,1.36,1.36,1.36,0,0,0,0,0,0,0,1.36,0,0,0,0,0,0,0
82800,1.37,1.37,1.37,1.37,1.37,0,0,0,0,0,0,0,1.37,0,0,0,0,0,0,0
83400,1.38,1.38,1.38,1.38,1.38,0,0,0,0,0,0,0,1.38,0,0,0,0,0,0,0
84000,1.39,1.39,1.39,1.39,1.39,0,0,0,0,0,0,0,1.39,0,0,0,0,0,0,0
84600,1.4,1.4,1.4,1.4,1.4,0,0,0,0,0,0,0,1.4,0,0,0,0,0,0,0
85200,1.41,1.41,1.41,1.41,1.41,0,0,0,0,0,0,0,1.41,0,0,0,0,0,0,0
85800,1.42,1.42,1.42,1.42,1.42,0,0,0,0,0,0,0,1.42,0,0,0,0,0,0,0
86400,1.43,1.43,1.43,1.43,1.43,0,0,0,0,0,0,0,1.43,0,0,0,0,0,0,0
87000,1.44,1.44,1.44,1.44,1.44,0,0,0,0,0,0,0,1.44,0,0,0,0,0,0,0
87600,1.45,1.45,1.45,1.45,1.45,0,0,0,0,0,0,0,1.45,0,0,0,0,0,0,0
88200,1.46,1.46,1.46,1.46,1.46,0,0,0,0,0,0,0,1.46,0,0,0,0,0,0,0
88800,1.47,1.47,1.47,1.47,1.47,0,0,0,0,0,0,0,1.47,0,0,0,0,0,0,0
89400,1.48,1.48,1.48,1.48,1.48,0,0,0,0,0,0,0,1.48,0,0,0,0,0,0,0
90000,1.49,1.49,1.49,1.49,1.49,0,0,0,0,0,0,0,1.49,0,0,0,0,0,0,0
90600,1.5,1.5,1.5,1.5,1.5,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0
91200,1.51,1.51,1.51,1.51,1.51,0,0,0,0,0,0,0,1.51,0,0,0,0,0,0,0
91800,1.52,1.52,1.52,1.52,1.52,0,0,0,0,0,0,0,1.52,0,0,0,0,0,0,0
92400,1.53,1.53,1.53,1.53,1.53,0,0,0,0,0,0,0,1.53,0,0,0,0,0,0,0
93000,1.54,1.54,1.54,1.54,1.54,0,0,0,0,0,0,0,1.54,0,0,0,0,0,0,0
93600,1.55,1.55,1.55,1.55,1.55,0,0,0,0,0,0,0,1.55,0,0,0,0,0,0,0
94200,1.56,1.56,1.56,1.56,1.56,0,0,0,0,0,0,0,1.56,0,0,0,0,0,0,0
94800,1.57,1.57,1.57,1.57,1.57,0,0,0,0,0,0,0,1.57,0,0,0,0,0,0,0
95400,1.58,1.58,1.58,1.58,1.58,0,0,0,0,0,0,0,1.58,0,0,0,0,0,0,0
96000,1.59,1.59,1.59,1.59,1.59,0,0,0,0,0,0,0,1.59,0,0,0,0,0,0,0
96600,1.6,1.6,1.6,1.6,1.6,0,0,0,0,0,0,0,1.6,0,0,0,0,0,0,0
97200,1.61,1.61,1.61,1.61,1.61,0,0,0,0,0,0,0,1.61,0,0,0,0,0,0,0
97800,1.62,1.62,1.62,1.62,1.62,0,0,0,0,0,0,0,1.62,0,0,0,0,0,0,0
98400,1.63,1.63,1.63,1.63,1.63,0,0,0,0,0,0,0,1.63,0,0,0,0,0,0,0
99000,1.64,1.64,1.64,1.64,1.64,0,0,0,0,0,0,0,1.64,0,0,0,0,0,0,0
99600,1.65,1.65,1.65,1.65,1.65,0,0,0,0,0,0,0,1.65,0,0,0,0,0,0,0
100200,1.66,1.66,1.66,1.66,1.66,0,0,0,0,0,0,0,1.66,0,0,0,0,0,0,0
100800,1.67,1.67,1.67,1.67,1.67,0,0,0,0,0,0,0,1.67,0,0,0,0,0,0,0
101400,1.68,1.68,1.68,1.68,1.68,0,0,0,0,0,0,0,1.68,0,0,0,0,0,0,0
102000,1.69,1.69,1.69,1.69,1.69,0,0,0,0,0,0,0,1.69,0,0,0,0,0,0,0
102600,1.7,1.7,1.7,1.7,1.7,0,0,0,0,0,0,0,1.7,0,0,0,0,0,0,0
103200,1.71,1.71,1.71,1.71,1.71,0,0,0,0,0,0,0,1.71,0,0,0,0,0,0,0
103800,1.72,1.72,1.72,1.72,1.72,0,0,0,0,0,0,0,1.72,0,0,0,0,0,0,0
104400,1.73,1.73,1.73,1.73,1.73,0,0,0,0,0,0,0,1.73,0,0,0,0,0,0,0
105000,1.74,1.74,1.74,1.74,1.74,0,0,0,0,0,0,0,1.74,0,0,0,0,0,0,0
105600,1.75,1.75,1.75,1.75,1.75,0,0,0,0,0,0,0,1.75,0,0,0,0,0,0,0
106200,1.76,1.76,1.76,1.76,1.76,0,0,0,0,0,0,0,1.76,0,0,0,0,0,0,0
106800,1.77,1.77,1.77,1.77,1.77,0,0,0,0,0,0,0,1.77,0,0,0,0,0,0,0
107400,1.78,1.78,1.78,1.78,1.78,0,0,0,0,0,0,0,1.78,0,0,0,0,0,0,0
108000,1.79,1.79,1.79,1.79,1.79,0,0,0,0,0,0,0,1.79,0,0,0,0,0,0,0
108600,1.8,1.8,1.8,1.8,1.8,0,0,0,0,0,0,0,1.8,0,0,0,0,0,0,0
109200,1.81,1.81,1.81,1.81,1.81,0,0,0,0,0,0,0,1.81,0,0,0,0,0,0,0
109800,1.82,1.82,1.82,1.82,1.82,0,0,0,0,0,0,0,1.82,0,0,0,0,0,0,0
110400,1.83,1.83,1.83,1.83,1.83,0,0,0,0,0,0,0,1.83,0,0,0,0,0,0,0
111000,1.84,1.84,1.84,1.84,1.84,0,0,0,0,0,0,0,1.84,0,0,0,0,0,0,0
111600,1.85,1.85,1.85,1.85,1.85,0,0,0,0,0,0,0,1.85,0,0,0,0,0,0,0
112200,1.86,1.86,1.86,1.86,1.86,0,0,0,0,0,0,0,1.86,0,0,0,0,0,0,0
112800,1.87,1.87,1.87,1.87,1.87,0,0,0,0,0,0,0,1.87,0,0,0,0,0,0,0
113400,1.88,1.88,1.88,1.88,1.88,0,0,0,0,0,0,0,1.88,0,0,0,0,0,0,0
114000,1.89,1.89,1.89,1.89,1.89,0,0,0,0,0,0,0,1.89,0,0,0,0,0,0,0
114600,1.9,1.9,1.9,1.9,1.9,0,0,0,0,0,0,0,1.9,0,0,0,0,0,0,0
115200,1.91,1.91,1.91,1.91,1.91,0,0,0,0,0,0,0,1.91,0,0,0,0,0,0,0
115800,1.92,1.92,1.92,1.92,1.92,0,0,0,0,0,0,0,1.92,0,0,0,0,0,0,0
116400,1.93,1.93,1.93,1.93,1.93,0,0,0,0,0,0,0,1.93,0,0,0,0,0,0,0
117000,1.94,1.94,1.94,1.94,1.94,0,0,0,0,0,0,0,1.94,0,0,0,0,0,0,0
117600,1.95,1.95,1.95,1.95,1.95,0,0,0,0,0,0,0,1.95,0,0,0,0,0,0,0
118200,1.96,1.96,1.96,1.96,1.96,0,0,0,0,0,0,0,1.96,0,0,0,0,0,0,0
118800,1.97,1.97,1.97,1.97,1.97,0,0,0,0,0,0,0,1.97,0,0,0,0,0,0,0
119400,1.98,1.98,1.98,1.98,1.98,0,0,0,0,0,0,0,1.98,0,0,0,0,0,0,0
120000,1.99,1.99,1.99,1.99,1.99,0,0,0,0,0,0,0,1.99,0,0,0,0,0,0,0
120600,2,2,2,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
121200,2.01,2.01,2.01,2.01,2.01,0,0,0,0,0,0,0,2.01,0,0,0,0,0,0,0
121800,2.02,2.02,2.02,2.02,2.02,0,0,0,0,0,0,0,2.02,0,0,0,0,0,0,0
122400,2.03,2.03,2.03,2.03,2.03,0,0,0,0,0,0,0,2.03,0,0,0,0,0,0,0
123000,2.04,2.04,2.04,2.04,2.04,0,0,0,0,0,0,0,2.04,0,0,0,0,0,0,0
123600,2.05,2.05,2.05,2.05,2.05,0,0,0,0,0,0,0,2.05,0,0,0,0,0,0,0
124200,2.06,2.06,2.06,2.06,2.06,0,0,0,0,0,0,0,2.06,0,0,0,0,0,0,0
124800,2.07,2.07,2.07,2.07,2.07,0,0,0,0,0,0,0,2.07,0,0,0,0,0,0,0
125400,2.08,2.08,2.08,2.08,2.08,0,0,0,0,0,0,0,2.08,0,0,0,0,0,0,0
126000,2.09,2.09,2.09,2.09,2.09,0,0,0,0,0,0,0,2.09,0,0,0,0,0,0,0
126600,2.1,2.1,2.1,2.1,2.1,0,0,0,0,0,0,0,2.1,0,0,0,0,0,0,0
127200,2.11,2.11,2.11,2.11,2.11,0,0,0,0,0,0,0,2.11,0,0,0,0,0,0,0
127800,2.12,2.12,2.12,2.12,2.12,0,0,0,0,0,0,0,2.12,0,0,0,0,0,0,0
128400,2.13,2.13,2.13,2.13,2.13,0,0,0,0,0,0,0,2.13,0,0,0,0,0,0,0
129000,2.14,2.14,2.14,2.14,2.14,0,0,0,0,0,0,0,2.14,0,0,0,0,0,0,0
129600,2.15,2.15,2.15,2.15,2.15,0,0,0,0,0,0,0,2.15,0,0,0,0,0,0,0
130200,2.16,2.16,2.16,2.16,2.16,0,0,0,0,0,0,0,2.16,0,0,0,0,0,0,0
130800,2.17,2.17,2.17,2.17,2.17,0,0,0,0,0,0,0,2.17,0,0,0,0,0,0,0
131400,2.18,2.18,2.18,2.18,2.18,0,0,0,0,0,0,0,2.18,0,0,0,0,0,0,0
132000,2.19,2.19,2.19,2.19,2.19,0,0,0,0,0,0,0,2.19,0,0,0,0,0,0,0
132600,2.2,2.2,2.2,2.2,2.2,0,0,0,0,0,0,0,2.2,0,0,0,0,0,0,0
133200,2.21,2.21,2.21,2.21,2.21,0,0,0,0,0,0,0,2.21,0,0,0,0,0,0,0
133800,2.22,2.22,2.22,2.22,2.22,0,0,0,0,0,0,0,2.22,0,0,0,0,0,0,0
134400,2.23,2.23,2.23,2.23,2.23,0,0,0,0,0,0,0,2.23,0,0,0,0,0,0,0
135000,2.24,2.24,2.24,2.24,2.24,0,0,0,0,0,0,0,2.24,0,0,0,0,0,0,0
135600,2.25,2.25,2.25,2.25,2.25,0,0,0,0,0,0,0,2.25,0,0,0,0,0,0,0
136200,2.26,2.26,2.26,2.26,2.26,0,0,0,0,0,0,0,2.26,0,0,0,0,0,0,0
136800,2.27,2.27,2.27,2.27,2.27,0,0,0,0,0,0,0,2.27,0,0,0,0,0,0,0
137400,2.28,2.28,2.28,2.28,2.28,0,0,0,0,0,0,0,2.28,0,0,0,0,0,0,0
138000,2.29,2.29,2.29,2.29,2.29,0,0,0,0,0,0,0,2.29,0,0,0,0,0,0,0
138600,2.3,2.3,2.3,2.3,2.3,0,0,0,0,0,0,0,2.3,0,0,0,0,0,0,0
139200,2.31,2.31,2.31,2.31,2.31,0,0,0,0,0,0,0,2.31,0,0,0,0,0,0,0
139800,2.32,2.32,2.32,2.32,2.32,0,0,0,0,0,0,0,2.32,0,0,0,0,0,0,0
140400,2.33,2.33,2.33,2.33,2.33,0,0,0,0,0,0,0,2.33,0,0,0,0,0,0,0
141000,2.34,2.34,2.34,2.34,2.34,0,0,0,0,0,0,0,2.34,0,0,0,0,0,0,0
141600,2.35,2.35,2.35,2.35,2.35,0,0,0,0,0,0,0,2.35,0,0,0,0,0,0,0
142200,2.36,2.36,2.36,2.36,2.36,0,0,0,0,0,0,0,2.36,0,0,0,0,0,0,0
142800,2.37,2.37,2.37,2.37,2.37,0,0,0,0,0,0,0,2.37,0,0,0,0,0,0,0
143400,2.38,2.38,2.38,2.38,2.38,0,0,0,0,0,0,0,2.38,0,0,0,0,0,0,0
144000,2.39,2.39,2.39,2.39,2.39,0,0,0,0,0,0,0,2.39,0,0,0,0,0,0,0
144600,2.4,2.4,2.4,2.4,2.4,0,0,0,0,0,0,0,2.4,0,0,0,0,0,0,0
145200,2.41,2.41,2.41,2.41,2.41,0,0,0,0,0,0,0,2.41,0,0,0,0,0,0,0
145800,2.42,2.42,2.42,2.42,2.42,0,0,0,0,0,0,0,2.42,0,0,0,0,0,0,0
146400,2.43,2.43,2.43,2.43,2.43,0,0,0,0,0,0,0,2.43,0,0,0,0,0,0,0
147000,2.44,2.44,2.44,2.44,2.44,0,0,0,0,0,0,0,2.44,0,0,0,0,0,0,0
147600,2.45,2.45,2.45,2.45,2.45,0,0,0,0,0,0,0,2.45,0,0,0,0,0,0,0
148200,2.46,2.46,2.46,2.46,2.46,0,0,0,0,0,0,0,2.46,0,0,0,0,0,0,0
148800,2.47,2.47,2.47,2.47,2.47,0,0,0,0,0,0,0,2.47,0,0,0,0,0,0,0
149400,2.48,2.48,2.48,2.48,2.48,0,0,0,0,0,0,0,2.48,0,0,0,0,0,0,0
150000,2.49,2.49,2.49,2.49,2.49,0,0,0,0,0,0,0,2.49,0,0,0,0,0,0,0
150600,2.5,2.5,2.5,2.5,2.5,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0
151200,2.51,2.51,2.51,2.51,2.51,0,0,0,0,0,0,0,2.51,0,0,0,0,0,0,0
