,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
11400,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
12000,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
12600,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
13200,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
13800,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
14400,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
15000,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
15600,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
16200,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
16800,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
17400,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
18000,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
18600,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
19200,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
19800,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
20400,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
21000,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
21600,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
22200,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
22800,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
23400,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
24000,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
24600,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
25200,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
25800,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
26400,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
27000,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
27600,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
28200,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
28800,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
29400,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
30000,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
30600,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
31200,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
31800,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
32400,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
33000,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
33600,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
34200,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
34800,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
35400,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
36000,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
36600,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
37200,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
37800,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
38400,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
39000,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
39600,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
40200,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
40800,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
41400,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
42000,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
42600,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
43200,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
43800,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
44400,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
45000,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
45600,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
46200,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
46800,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
47400,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
48000,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
48600,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
49200,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
49800,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
50400,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
51000,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
51600,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
52200,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
52800,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
53400,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
54000,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
54600,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
55200,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
55800,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
56400,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
57000,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
57600,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
58200,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
58800,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
59400,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
60000,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
60600,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
61200,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
61800,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
62400,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
63000,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
63600,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
64200,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
64800,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
65400,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
66000,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
66600,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
67200,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
67800,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
68400,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
69000,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
69600,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
70200,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
70800,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
71400,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
72000,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
72600,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
73200,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
73800,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
74400,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
75000,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
75600,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
76200,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
76800,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
77400,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
78000,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
78600,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
79200,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
79800,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
80400,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
81000,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
81600,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
82200,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
82800,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
83400,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
84000,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
84600,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
85200,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
85800,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
86400,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
87000,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
87600,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
88200,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
88800,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
89400,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
90000,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
90600,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
91200,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
91800,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
92400,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
93000,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
93600,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
94200,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
94800,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
95400,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
96000,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
96600,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
97200,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
97800,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
98400,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
99000,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
99600,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
100200,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
100800,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
101400,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
102000,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
102600,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
103200,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
103800,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
104400,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
105000,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
105600,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
106200,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
106800,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
107400,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
108000,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
108600,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
109200,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
109800,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
110400,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
111000,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
111600,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
112200,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
112800,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
113400,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
114000,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
114600,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
115200,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
115800,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
116400,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
117000,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
117600,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
118200,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
118800,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
119400,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
120000,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
120600,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
121200,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
121800,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
122400,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
123000,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
123600,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
124200,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
124800,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
125400,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
126000,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
126600,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
127200,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
127800,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
128400,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
129000,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
129600,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
130200,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
130800,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
131400,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
132000,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
132600,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
133200,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
133800,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
134400,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
135000,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
135600,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
136200,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
136800,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
137400,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
138000,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
138600,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
139200,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
139800,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
140400,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
141000,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
141600,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
142200,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
142800,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
143400,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
144000,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
144600,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
145200,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
145800,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
146400,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
147000,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
147600,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
148200,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
148800,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
149400,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
150000,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
150600,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
151200,1.1,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0
