,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
13800,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
14400,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
15000,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
15600,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
16200,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
16800,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
17400,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
18000,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
18600,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
19200,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
19800,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
20400,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
21000,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
21600,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
22200,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
22800,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
23400,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
24000,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
24600,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
25200,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
25800,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
26400,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
27000,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
27600,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
28200,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
28800,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
29400,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
30000,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
30600,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
31200,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
31800,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
32400,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
33000,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
33600,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
34200,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
34800,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
35400,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
36000,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
36600,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
37200,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
37800,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
38400,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
39000,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
39600,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
40200,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
40800,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
41400,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
42000,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
42600,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
43200,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
43800,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
44400,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
45000,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
45600,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
46200,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
46800,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
47400,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
48000,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
48600,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
49200,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
49800,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
50400,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
51000,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
51600,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
52200,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
52800,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
53400,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
54000,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
54600,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
55200,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
55800,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
56400,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
57000,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
57600,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
58200,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
58800,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
59400,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
60000,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
60600,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
61200,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
61800,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
62400,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
63000,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
63600,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
64200,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
64800,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
65400,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
66000,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
66600,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
67200,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
67800,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
68400,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
69000,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
69600,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
70200,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
70800,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
71400,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
72000,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
72600,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
73200,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
73800,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
74400,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
75000,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
75600,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
76200,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
76800,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
77400,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
78000,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
78600,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
79200,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
79800,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
80400,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
81000,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
81600,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
82200,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
82800,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
83400,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
84000,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
84600,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
85200,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
85800,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
86400,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
87000,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
87600,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
88200,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
88800,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
89400,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
90000,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
90600,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
91200,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
91800,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
92400,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
93000,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
93600,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
94200,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
94800,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
95400,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
96000,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
96600,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
97200,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
97800,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
98400,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
99000,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
99600,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
100200,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
100800,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
101400,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
102000,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
102600,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
103200,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
103800,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
104400,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
105000,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
105600,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
106200,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
106800,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
107400,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
108000,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
108600,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
109200,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
109800,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
110400,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
111000,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
111600,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
112200,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
112800,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
113400,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
114000,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
114600,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
115200,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
115800,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
116400,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
117000,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
117600,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
118200,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
118800,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
119400,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
120000,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
120600,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
121200,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
121800,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
122400,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
123000,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
123600,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
124200,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
124800,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
125400,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
126000,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
126600,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
127200,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
127800,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
128400,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
129000,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
129600,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
130200,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
130800,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
131400,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
132000,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
132600,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
133200,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
133800,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
134400,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
135000,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
135600,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
136200,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
136800,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
137400,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
138000,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
138600,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
139200,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
139800,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
140400,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
141000,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
141600,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
142200,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
142800,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
143400,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
144000,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
144600,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
145200,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
145800,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
146400,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
147000,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
147600,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
148200,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
148800,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
149400,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
150000,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
150600,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
151200,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
151800,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
152400,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
153000,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
153600,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
154200,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
154800,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
155400,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
156000,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
156600,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
157200,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
157800,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
158400,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
159000,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
159600,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
160200,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
160800,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
161400,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
162000,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
162600,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
163200,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
163800,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
164400,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
165000,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
165600,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
166200,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
166800,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
167400,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
168000,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
168600,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
169200,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
169800,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
170400,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
171000,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
171600,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
172200,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
172800,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
173400,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
174000,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
174600,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
175200,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
175800,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
176400,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
177000,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
177600,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
178200,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
178800,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
179400,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
180000,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
180600,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
181200,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
181800,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
182400,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
183000,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
183600,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
184200,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
184800,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
185400,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
186000,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
186600,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
187200,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
187800,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
188400,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
189000,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
189600,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
190200,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
190800,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
191400,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
192000,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
192600,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
193200,8,8,8,8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
